Date,S&P500_Close,S&P500_Open,S&P500_High,S&P500_Low,S&P500_Change_%,VIX_Open,VIX_High,VIX_Low,VIX_Close,Crypto_Volume,Crypto_Market_Cap,Year,Month,Day,DayOfWeek,IsWeekend,Market_Cap_STD,SP500_EMA,SP500_SMA_20,SP500_SMA_50,SP500_SMA_100,Lagged_VIX_Close,Lagged_S&P500_Close,Crypto_Market_Cap_%,Crypto_Volume_Change_%
2018-07-19,2804.5,2809.4,2812.1,2799.8,-0.39,12.2,13.09,11.79,12.87,10717126224.40601,225827218291.159,2018,7,19,3,False,14084041418.130308,2798.2643408210256,2769.41,2760.6279999999997,2724.7130000000006,12.1,2815.6,-1.6950620717220422,-6.772162590399489
2018-07-20,2801.8,2804.6,2809.7,2800.0,-0.1,13.0,13.58,12.49,12.86,9163547205.407711,223017215425.121,2018,7,20,4,False,14698707222.821987,2798.971472656821,2773.58,2762.5580000000004,2726.309,12.87,2804.5,-1.2443154050700178,-14.49622768704868
2018-07-21,2801.8,2804.6,2809.7,2800.0,-0.1,13.0,13.58,12.49,12.86,8285613861.374304,220632828923.89053,2018,7,21,5,True,13958018025.649271,2799.537178125457,2777.7500000000005,2763.902,2727.687,12.86,2801.8,-1.0691490774312196,-9.580715026112486
2018-07-22,2801.8,2804.6,2809.7,2800.0,-0.1,13.0,13.58,12.49,12.86,6413368536.669146,223569544914.71405,2018,7,22,6,True,12821646981.31318,2799.989742500366,2781.505,2765.2460000000005,2729.1420000000003,12.86,2801.8,1.3310421686323792,-22.59633813534506
2018-07-23,2807.0,2799.2,2808.6,2795.1,0.19,13.47,13.55,12.58,12.62,8079470434.2302,226578536011.0453,2018,7,23,0,False,10689672321.356447,2801.391794000293,2786.195,2766.6940000000004,2730.6489999999994,12.86,2801.8,1.3458859512726074,25.978577217805764
2018-07-24,2820.4,2820.7,2830.0,2811.1,0.48,12.61,13.21,11.66,12.41,9875063836.682238,234477224769.03894,2018,7,24,1,False,8557632967.403258,2805.1934352002345,2791.555,2768.164,2732.29,12.62,2807.0,3.486071053795059,22.2241472020823
2018-07-25,2846.1,2817.7,2848.0,2817.7,0.91,12.37,12.82,11.8,12.29,10666962480.154322,240031379287.11337,2018,7,25,2,False,7430214311.835971,2813.3747481601877,2797.0299999999997,2770.1100000000006,2733.973,12.41,2820.4,2.3687394473153267,8.019174929588523
2018-07-26,2837.4,2835.5,2845.6,2835.3,-0.31,12.45,12.53,11.78,12.14,8470669813.780225,239723861345.22623,2018,7,26,3,False,7225793206.341444,2818.17979852815,2800.9100000000003,2771.4120000000003,2735.283,12.29,2846.1,-0.1281157250358156,-20.5896727438599
2018-07-27,2818.8,2842.3,2843.2,2808.3,-0.66,12.17,14.26,11.6,13.03,8498603397.379234,234329077170.2252,2018,7,27,4,False,7421048493.966012,2818.3038388225204,2803.86,2772.38,2736.385,12.14,2837.4,-2.250416018133472,0.3297682971134863
2018-07-28,2818.8,2842.3,2843.2,2808.3,-0.66,12.17,14.26,11.6,13.03,7354711468.217668,237739823281.2843,2018,7,28,5,True,7681962684.999917,2818.403071058017,2806.81,2773.1760000000004,2737.6420000000003,13.03,2818.8,1.4555368681716807,-13.459763630272658
2018-07-29,2818.8,2842.3,2843.2,2808.3,-0.66,12.17,14.26,11.6,13.03,6510414074.244642,237937750715.74973,2018,7,29,6,True,7315450832.038804,2818.4824568464137,2808.54,2773.972,2739.1289999999995,13.03,2818.8,0.08325379893601159,-11.479680713805507
2018-07-30,2802.6,2819.0,2821.7,2798.1,-0.57,13.63,14.46,12.98,14.26,7956856272.483946,235104964954.55823,2018,7,30,0,False,5730475170.707568,2815.305965477131,2808.98,2774.4440000000004,2740.454,13.03,2818.8,-1.1905575103866806,22.2173610118205
2018-07-31,2816.3,2809.7,2824.5,2808.1,0.49,13.98,14.12,12.81,12.83,9101780693.465055,227414432881.69232,2018,7,31,1,False,4907337883.956899,2815.504772381705,2811.0950000000003,2775.13,2741.9159999999997,14.26,2802.6,-3.27110576943892,14.389155487707338
2018-08-01,2813.4,2821.2,2825.8,2805.8,-0.1,13.09,13.63,12.45,13.15,8306441164.7447405,218762642905.35748,2018,8,1,2,False,6853015169.357648,2815.0838179053644,2811.85,2775.6620000000003,2743.347,12.83,2816.3,-3.804415518708859,-8.738284908263683
2018-08-02,2827.2,2800.5,2829.9,2796.3,0.49,13.57,14.53,12.17,12.19,7230294918.034217,218132790825.81393,2018,8,2,3,False,8630104546.44952,2817.507054324292,2813.145,2776.6940000000004,2745.2729999999997,13.15,2813.4,-0.2879157388019138,-12.955563343758348
2018-08-03,2840.3,2829.6,2840.4,2827.4,0.46,12.43,12.46,11.07,11.64,7267040837.794675,213573773418.73544,2018,8,3,4,False,9999953705.116142,2822.0656434594334,2815.0950000000003,2777.85,2747.282,12.19,2827.2,-2.090019290460099,0.5082215895343856
2018-08-04,2840.3,2829.6,2840.4,2827.4,0.46,12.43,12.46,11.07,11.64,6642981392.483224,211072472128.4624,2018,8,4,5,True,10759425403.83859,2825.712514767547,2817.045,2779.062,2749.0160000000005,11.64,2840.3,-1.1711650031902332,-8.58753183367047
2018-08-05,2840.3,2829.6,2840.4,2827.4,0.46,12.43,12.46,11.07,11.64,6378036297.150254,205562207583.666,2018,8,5,6,True,12160060585.615192,2828.6300118140375,2819.1400000000003,2780.2740000000003,2750.72,11.64,2840.3,-2.6106031209236824,-3.9883461909552387
2018-08-06,2850.4,2840.3,2853.3,2836.0,0.36,11.91,12.15,11.17,11.27,5872603666.533142,205354978658.84305,2018,8,6,0,False,11980515293.644913,2832.98400945123,2821.1800000000003,2781.688,2752.525,11.64,2840.3,-0.10081080917492269,-7.924580655694024
2018-08-07,2858.4,2855.9,2863.4,2855.9,0.28,11.12,11.24,10.52,10.93,6552126567.411041,203622297817.37915,2018,8,7,1,False,10664598195.549385,2838.0672075609846,2823.32,2783.3800000000006,2754.41,11.27,2850.4,-0.8437491278662446,11.571066931527696
2018-08-08,2857.7,2856.8,2862.4,2853.1,-0.02,10.93,11.18,10.52,10.85,8305456594.974307,185159914909.84213,2018,8,8,2,False,12035806007.39274,2841.9937660487876,2825.9800000000005,2785.282,2756.506,10.93,2858.4,-9.066975034382141,26.759709378692055
2018-08-09,2853.6,2857.2,2862.5,2852.0,-0.14,10.94,11.31,10.17,11.27,8002791226.110521,183211825081.15292,2018,8,9,3,False,12956299042.379482,2844.31501283903,2828.57,2787.008,2758.4939999999997,10.85,2857.7,-1.0521120781664672,-3.644174951765211
2018-08-10,2833.3,2839.6,2842.2,2825.8,-0.71,11.82,13.82,11.59,13.16,7763059525.428915,182582532125.64572,2018,8,10,4,False,13721401366.982016,2842.112010271224,2830.145,2788.678,2760.47,11.27,2853.6,-0.3434783509353001,-2.995601083524946
2018-08-11,2833.3,2839.6,2842.2,2825.8,-0.71,11.82,13.82,11.59,13.16,7839720702.932888,172412494279.57425,2018,8,11,5,True,14959439816.910946,2840.3496082169795,2831.7200000000003,2790.2460000000005,2762.5060000000003,13.16,2833.3,-5.5701045043415665,0.9875124266773838
2018-08-12,2833.3,2839.6,2842.2,2825.8,-0.71,11.82,13.82,11.59,13.16,6926442412.057859,175110898649.14737,2018,8,12,6,True,14752315626.136406,2838.9396865735835,2833.0350000000003,2791.8140000000003,2764.205,13.16,2833.3,1.5650863244270008,-11.649372796321245
2018-08-13,2821.9,2835.5,2843.4,2819.9,-0.4,14.5,15.02,12.95,14.78,6751569556.667422,174005104141.6012,2018,8,13,0,False,13766932939.258223,2835.531749258867,2833.11,2793.1539999999995,2765.79,13.16,2833.3,-0.6314824011963704,-2.5247139149819686
2018-08-14,2840.0,2827.9,2843.1,2826.6,0.64,13.93,14.22,13.11,13.31,8331838148.055052,160423767418.90424,2018,8,14,1,False,14542729592.877739,2836.4253994070937,2832.8050000000003,2795.6119999999996,2767.5560000000005,14.78,2821.9,-7.805136975548022,23.405944027149307
2018-08-15,2818.4,2827.9,2827.9,2802.5,-0.76,13.52,16.86,13.44,14.64,8161809968.239442,170170359455.66986,2018,8,15,2,False,12140990426.339159,2832.8203195256747,2831.855,2797.5180000000005,2769.0139999999997,13.31,2840.0,6.07552870349628,-2.0407043055115093
2018-08-16,2840.7,2831.4,2850.5,2831.4,0.79,14.18,14.36,12.82,13.45,7570262966.909999,169820322582.38953,2018,8,16,3,False,7889706752.148636,2834.3962556205397,2832.95,2800.34,2770.702,14.64,2818.4,-0.20569791025887296,-7.247742885847219
2018-08-17,2850.1,2838.3,2855.6,2833.7,0.33,13.18,13.96,12.4,12.64,7665971169.767763,174941130475.99664,2018,8,17,4,False,6877333025.80096,2837.537004496432,2834.5150000000003,2803.0160000000005,2772.225,13.45,2840.7,3.0154270205927425,1.2642652345910443
2018-08-18,2850.1,2838.3,2855.6,2833.7,0.33,13.18,13.96,12.4,12.64,8465458603.868067,176717561308.6925,2018,8,18,5,True,6035616671.988607,2840.0496035971455,2836.08,2805.65,2773.495,12.64,2850.1,1.015444925880149,10.429043057887256
2018-08-19,2850.1,2838.3,2855.6,2833.7,0.33,13.18,13.96,12.4,12.64,6427999830.564307,174919639067.81894,2018,8,19,6,True,4941858920.536419,2842.0596828777166,2838.455,2808.284,2774.7189999999996,12.64,2850.1,-1.0173987392984252,-24.067907819817314
2018-08-20,2857.1,2853.9,2859.8,2850.6,0.25,12.57,12.79,12.26,12.49,6429166730.608097,175206715019.67322,2018,8,20,0,False,5053432331.950022,2845.0677463021734,2840.495,2811.058,2776.0130000000004,12.64,2850.1,0.16411876527082647,0.018153392572317628
2018-08-21,2863.0,2861.5,2873.2,2861.3,0.21,12.47,12.89,12.09,12.86,6112557974.136404,171864801525.4941,2018,8,21,1,False,4947965133.522594,2848.654197041739,2842.975,2813.7839999999997,2777.3660000000004,12.49,2857.1,-1.9074117643287036,-4.92456907307095
2018-08-22,2861.8,2861.0,2867.5,2856.1,-0.04,13.09,13.29,11.97,12.25,6401812483.3175,175818455518.74225,2018,8,22,2,False,5074762370.835561,2851.2833576333915,2844.705,2816.7560000000003,2778.683,12.86,2863.0,2.3004442783833623,4.732135227264855
2018-08-23,2857.0,2860.3,2868.8,2854.0,-0.17,12.03,12.68,11.65,12.41,6041934705.380761,171449993568.79617,2018,8,23,3,False,2602814959.5466204,2852.4266861067135,2845.54,2819.632,2780.139,12.25,2861.8,-2.484643570014977,-5.621498269037795
2018-08-24,2874.7,2862.3,2876.2,2862.3,0.62,12.13,12.17,11.83,11.99,5696180695.600089,174324545828.96765,2018,8,24,4,False,2302679540.3351316,2856.881348885371,2847.26,2822.394,2781.6610000000005,12.41,2857.0,1.6766126380856505,-5.722571107442686
2018-08-25,2874.7,2862.3,2876.2,2862.3,0.62,12.13,12.17,11.83,11.99,6136736994.610341,177941078626.65866,2018,8,25,5,True,2086991779.3759158,2860.4450791082973,2848.98,2824.692,2783.2069999999994,11.99,2874.7,2.0745975734474342,7.73424023136331
2018-08-26,2874.7,2862.3,2876.2,2862.3,0.62,12.13,12.17,11.83,11.99,5162402215.680883,176268285314.32864,2018,8,26,6,True,2144448037.930735,2863.296063286638,2850.1949999999997,2826.99,2784.8239999999996,11.99,2874.7,-0.940082708973422,-15.877082230918127
2018-08-27,2896.7,2884.7,2898.2,2884.7,0.77,12.37,12.48,12.02,12.16,5735200170.916582,178235830894.33026,2018,8,27,0,False,2351028408.110977,2869.976850629311,2852.11,2829.728,2786.6609999999996,11.99,2874.7,1.1162221136337802,11.095570071929206
2018-08-28,2897.5,2901.4,2903.8,2893.5,0.03,12.01,12.5,11.87,12.5,7089247935.189379,186135312104.2458,2018,8,28,1,False,4354093900.034493,2875.481480503449,2854.1,2831.994,2788.506,12.16,2896.7,4.4320388163695545,23.60942467429863
2018-08-29,2914.0,2900.6,2916.5,2898.4,0.57,12.34,12.55,12.09,12.25,7350540765.532307,188611329630.54715,2018,8,29,2,False,5920834795.451287,2883.185184402759,2857.12,2834.3979999999997,2790.316,12.5,2897.5,1.3302245008269376,3.685762336593301
2018-08-30,2901.1,2908.9,2912.5,2895.2,-0.44,12.25,13.95,12.24,13.53,7068054079.735593,184473364247.37448,2018,8,30,3,False,5818437022.418755,2886.768147522207,2860.5099999999998,2836.94,2792.083,12.25,2914.0,-2.1939113579646286,-3.8430735208126787
2018-08-31,2901.5,2898.4,2906.3,2891.7,0.01,13.54,14.03,12.82,12.86,6905472184.810411,185390801379.02502,2018,8,31,4,False,5985076187.689082,2889.714518017766,2863.92,2839.0040000000004,2793.765,13.53,2901.1,0.4973276957318751,-2.3002355823975695
2018-09-01,2901.5,2898.4,2906.3,2891.7,0.01,13.54,14.03,12.82,12.86,6926443812.448234,190344708691.24045,2018,9,1,5,True,5797916938.821862,2892.071614414213,2867.33,2841.008,2795.5019999999995,12.86,2901.5,2.672142994887494,0.30369578034001865
2018-09-02,2901.5,2898.4,2906.3,2891.7,0.01,13.54,14.03,12.82,12.86,7282869616.910979,192852133147.2892,2018,9,2,6,True,5855594171.997931,2893.9572915313706,2871.31,2843.012,2797.3039999999996,12.86,2901.5,1.317307149376079,5.145870147999698
2018-09-03,2901.5,2898.4,2906.3,2891.7,0.01,13.54,14.03,12.82,12.86,6337887932.598608,192471642825.9653,2018,9,3,0,False,5832772445.491305,2895.465833225097,2874.3849999999998,2845.0159999999996,2799.1059999999998,12.86,2901.5,-0.19729640274879223,-12.975403021332465
2018-09-04,2896.7,2897.0,2900.2,2885.1,-0.17,13.13,14.35,13.12,13.16,6479975204.476199,193706958947.62296,2018,9,4,1,False,5000440046.201755,2895.712666580078,2878.3,2846.982,2800.86,12.86,2901.5,0.6418172066908756,2.241871004799134
2018-09-05,2888.6,2891.6,2894.2,2876.9,-0.28,13.69,14.3,13.23,13.91,7429914143.283254,185764300515.99057,2018,9,5,2,False,3588618783.9379683,2894.290133264062,2880.6949999999997,2848.5619999999994,2802.5330000000004,13.16,2896.7,-4.100347491274192,14.659607619344929
2018-09-06,2878.1,2888.6,2892.1,2867.3,-0.36,14.21,15.41,13.72,14.65,9628565084.604467,166223664063.13727,2018,9,6,3,False,8396422680.661817,2891.0521066112497,2882.0950000000003,2849.812,2804.415,13.91,2888.6,-10.519048277078003,29.591875476903382
2018-09-07,2871.7,2868.3,2883.8,2864.1,-0.22,14.72,15.63,14.31,14.88,6554049787.684178,166824377888.9227,2018,9,7,4,False,10609033960.368984,2887.181685289,2883.175,2851.1560000000004,2805.8920000000003,14.65,2878.1,0.3613888727403314,-31.931188810638734
2018-09-08,2871.7,2868.3,2883.8,2864.1,-0.22,14.72,15.63,14.31,14.88,5384221790.330679,163728625407.22565,2018,9,8,5,True,12613290232.76898,2884.0853482312004,2884.255,2852.5539999999996,2807.5560000000005,14.88,2871.7,-1.855695504980881,-17.848933640262278
2018-09-09,2871.7,2868.3,2883.8,2864.1,-0.22,14.72,15.63,14.31,14.88,5999728074.646237,160038397836.49786,2018,9,9,6,True,14440637313.160719,2881.6082785849608,2884.9849999999997,2853.952,2808.9269999999997,14.88,2871.7,-2.2538682906238616,11.431666604464974
2018-09-10,2877.1,2881.4,2886.9,2875.9,0.19,15.09,15.2,13.93,14.16,5510853602.002354,159742360292.97333,2018,9,10,0,False,15053436284.794018,2880.7066228679687,2885.6899999999996,2855.458,2810.3520000000003,14.88,2871.7,-0.18497907222676524,-8.148277164589823
2018-09-11,2887.9,2871.6,2892.5,2866.8,0.38,13.96,14.92,13.21,13.22,5494503466.04995,158531125818.16772,2018,9,11,1,False,14504055260.823212,2882.145298294375,2886.995,2857.0759999999996,2811.885,14.16,2877.1,-0.7582425053593522,-0.2966897169335625
2018-09-12,2888.9,2888.3,2894.7,2879.2,0.03,13.07,13.86,12.91,13.14,5941721291.853755,156032201045.9435,2018,9,12,2,False,13054900666.584562,2883.4962386355005,2888.59,2858.446,2813.305,13.22,2887.9,-1.5762991395711357,8.139367434512046
2018-09-13,2904.2,2896.8,2906.8,2896.4,0.53,12.91,12.91,12.3,12.37,6616909112.814746,162607637595.79727,2018,9,13,3,False,8764128930.068268,2887.6369909084005,2890.0649999999996,2859.6079999999997,2814.8590000000004,13.14,2888.9,4.214153556622358,11.363505418651831
2018-09-14,2905.0,2906.4,2908.3,2895.8,0.03,12.13,13.15,11.93,12.07,7298733550.787677,165701950410.998,2018,9,14,4,False,3783863427.165338,2891.1095927267206,2891.58,2860.96,2816.186,12.37,2904.2,1.9029320276409356,10.304273889034743
2018-09-15,2905.0,2906.4,2908.3,2895.8,0.03,12.13,13.15,11.93,12.07,5958278053.159465,166947299932.06824,2018,9,15,5,True,3887306661.500303,2893.8876741813765,2893.0950000000003,2862.684,2817.532,12.07,2905.0,0.7515599653361793,-18.365590253442676
2018-09-16,2905.0,2906.4,2908.3,2895.8,0.03,12.13,13.15,11.93,12.07,5217616826.445008,166239709430.0875,2018,9,16,6,True,3805121794.744331,2896.1101393451013,2893.5099999999998,2864.408,2818.792,12.07,2905.0,-0.4238406384940996,-12.43079326117904
2018-09-17,2888.8,2903.8,2904.7,2886.2,-0.56,12.72,13.75,12.32,13.68,5551150489.053266,163867941450.6496,2018,9,17,0,False,3812511205.022784,2894.6481114760813,2893.075,2865.808,2819.89,12.07,2905.0,-1.4267156671344816,6.3924522191390665
2018-09-18,2904.3,2890.7,2911.2,2890.4,0.54,13.48,13.48,12.56,12.79,6791105364.543712,161227911395.7717,2018,9,18,1,False,3748688171.5774794,2896.5784891808653,2892.5899999999997,2867.842,2821.143,13.68,2888.8,-1.6110717151304188,22.33689895339006
2018-09-19,2907.9,2906.6,2912.4,2903.8,0.12,12.61,12.77,11.66,11.75,6441415456.638525,164080986449.89514,2018,9,19,2,False,3653237336.076783,2898.842791344692,2892.93,2869.6740000000004,2822.402,12.79,2904.3,1.7695912757437426,-5.1492340220623545
2018-09-20,2930.8,2919.7,2934.8,2919.7,0.79,11.82,11.96,11.31,11.8,6810150448.674654,167053809874.69812,2018,9,20,3,False,3508925152.054313,2905.2342330757538,2894.395,2872.022,2823.842,11.75,2907.9,1.8118025062646703,5.724440451300361
2018-09-21,2929.7,2936.8,2940.9,2927.1,-0.04,11.76,12.03,11.1,11.68,11570463851.773146,181342435948.93463,2018,9,21,4,False,5886404082.069366,2910.1273864606032,2895.805,2874.072,2825.383,11.8,2930.8,8.5533075150779,69.90026782778216
2018-09-22,2929.7,2936.8,2940.9,2927.1,-0.04,11.76,12.03,11.1,11.68,12619130418.091377,185545792334.40076,2018,9,22,5,True,8392137382.7856245,2914.0419091684826,2897.2149999999997,2875.86,2826.855,11.68,2929.7,2.317911063381639,9.063306188520048
2018-09-23,2929.7,2936.8,2940.9,2927.1,-0.04,11.76,12.03,11.1,11.68,7800461320.139933,187562648259.13644,2018,9,23,6,True,10241604069.778023,2917.1735273347863,2898.625,2877.6479999999997,2828.355,11.68,2929.7,1.086985535678875,-38.18542909298389
2018-09-24,2919.4,2921.8,2923.8,2912.6,-0.35,12.46,12.92,12.18,12.2,7594897201.16956,183757699291.74414,2018,9,24,0,False,10815915316.948055,2917.6188218678294,2899.76,2879.23,2829.752,11.68,2929.7,-2.0286283024407825,-2.635281562638203
2018-09-25,2915.6,2921.8,2923.9,2913.7,-0.13,12.28,12.6,11.8,12.42,8367981145.146535,173154254111.403,2018,9,25,1,False,10483494228.216898,2917.2150574942634,2901.11,2880.534,2831.111,12.2,2919.4,-5.770340628561366,10.178991545243354
2018-09-26,2906.0,2917.0,2931.2,2903.3,-0.33,12.21,13.13,11.55,12.89,8556065664.137691,176684653693.4144,2018,9,26,2,False,9753124317.448511,2914.9720459954106,2902.505,2881.486,2832.433,12.42,2915.6,2.0388754524852892,2.2476690103472086
2018-09-27,2914.0,2911.7,2927.2,2909.3,0.28,12.77,13.0,11.94,12.41,7678936071.741238,178987508289.23495,2018,9,27,3,False,8145709937.585742,2914.777636796329,2904.62,2882.612,2833.9469999999997,12.89,2906.0,1.3033699009402877,-10.25155283780601
2018-09-28,2914.0,2910.0,2920.5,2907.5,0.0,12.59,13.22,12.09,12.12,8260694830.349059,182930802616.899,2018,9,28,4,False,6499608320.605315,2914.6221094370635,2906.735,2883.82,2835.4139999999998,12.41,2914.0,2.203111471495456,7.576033361557921
2018-09-29,2914.0,2910.0,2920.5,2907.5,0.0,12.59,13.22,12.09,12.12,7791433266.704403,181485736076.19925,2018,9,29,5,True,4457843835.625121,2914.497687549651,2908.85,2885.434,2837.0559999999996,12.12,2914.0,-0.7899525503783256,-5.680654875672575
2018-09-30,2914.0,2910.0,2920.5,2907.5,0.0,12.59,13.22,12.09,12.12,7224223712.49273,184120690702.91745,2018,9,30,6,True,4558360968.52644,2914.398150039721,2910.695,2887.048,2838.6469999999995,12.12,2914.0,1.4518797364944769,-7.279912883750972
2018-10-01,2924.6,2926.3,2937.1,2917.9,0.36,11.99,12.4,11.57,12.0,7356815572.3945465,183629675719.83698,2018,10,1,0,False,4391741131.892078,2916.438520031777,2912.5299999999997,2888.8740000000003,2840.344,12.12,2914.0,-0.2666810455717483,1.8353786535227012
2018-10-02,2923.4,2923.8,2931.4,2919.4,-0.04,12.47,12.69,11.61,12.05,6578965692.353785,182238822562.677,2018,10,2,1,False,3767235805.9617443,2917.830816025422,2914.255,2890.9040000000005,2842.0289999999995,12.0,2924.6,-0.757422868448554,-10.57318716755029
2018-10-03,2925.5,2931.7,2939.9,2921.4,0.07,11.66,12.14,11.34,11.61,6677851308.651819,177888364885.62878,2018,10,3,2,False,3693987947.568615,2919.3646528203376,2915.32,2892.614,2844.113,12.05,2923.4,-2.3872288110026507,1.5030571813584803
2018-10-04,2901.6,2919.3,2919.8,2883.9,-0.82,12.84,15.84,12.42,14.22,6042235306.385624,180636315520.49466,2018,10,4,3,False,2612992789.280686,2915.8117222562705,2915.15,2894.278,2845.8979999999997,11.61,2925.5,1.5447613095058932,-9.518271265529554
2018-10-05,2885.6,2902.5,2909.6,2869.3,-0.55,14.29,17.36,11.72,14.82,5561353609.916098,180197540061.49863,2018,10,5,4,False,2108988996.9511538,2909.7693778050166,2914.18,2895.1760000000004,2847.758,14.22,2901.6,-0.24290545216875126,-7.958672115290099
2018-10-06,2885.6,2902.5,2909.6,2869.3,-0.55,14.29,17.36,11.72,14.82,5174117034.368866,180121469430.43768,2018,10,6,5,True,1980417489.5473783,2904.935502244013,2913.21,2895.886,2849.4510000000005,14.82,2885.6,-0.04221513292300694,-6.962991435336441
2018-10-07,2885.6,2902.5,2909.6,2869.3,-0.55,14.29,17.36,11.72,14.82,4974316294.711423,178574215514.12625,2018,10,7,6,True,2107663912.9628353,2901.0684017952103,2913.05,2896.5959999999995,2851.123,14.82,2885.6,-0.8590058260150801,-3.8615427198548935
2018-10-08,2884.4,2877.5,2889.4,2862.1,-0.04,16.05,18.38,15.69,15.69,5782146415.484458,180833289625.30875,2018,10,8,0,False,2099612862.5789874,2897.7347214361685,2912.055,2897.2819999999997,2852.7830000000004,14.82,2885.6,1.2650617585962642,16.240023209458986
2018-10-09,2880.3,2882.5,2894.8,2874.3,-0.14,16.12,17.49,15.27,15.95,5862433720.196108,181046160662.31677,2018,10,9,1,False,1730647214.6519372,2894.247777148935,2910.675,2897.7460000000005,2854.402,15.69,2884.4,0.11771673094544965,1.3885380781199608
2018-10-10,2785.7,2873.9,2874.0,2784.9,-3.28,16.03,22.96,15.83,22.96,5536041345.986131,179111732503.3925,2018,10,10,2,False,1346015638.371526,2872.5382217191477,2903.4199999999996,2896.2,2854.992,15.95,2880.3,-1.0684723453110556,-5.567523485776126
2018-10-11,2728.4,2776.9,2795.1,2710.5,-2.06,23.07,28.84,20.65,24.98,7986554883.177335,167498869617.52448,2018,10,11,3,False,4238831940.8510723,2843.7105773753183,2893.355,2893.532,2855.144,22.96,2785.7,-6.483585817388072,44.26472607485008
2018-10-12,2767.1,2770.5,2775.8,2729.4,1.42,21.63,26.8,20.88,21.31,7648306888.146402,166626610136.19897,2018,10,12,4,False,5796241292.205201,2828.3884619002547,2885.225,2891.7339999999995,2855.6830000000004,24.98,2728.4,-0.5207554434947914,-4.235217812669257
2018-10-13,2767.1,2770.5,2775.8,2729.4,1.42,21.63,26.8,20.88,21.31,5705386987.69621,167578360493.78262,2018,10,13,5,True,6424047865.14263,2816.130769520204,2877.095,2889.5820000000003,2855.988,21.31,2767.1,0.5711874932855521,-25.403268054808226
2018-10-14,2767.1,2770.5,2775.8,2729.4,1.42,21.63,26.8,20.88,21.31,5086639669.9918585,168579310488.82462,2018,10,14,6,True,6579984304.4802065,2806.3246156161636,2869.48,2887.43,2856.0609999999997,21.31,2767.1,0.5973026541688409,-10.844966678661649
2018-10-15,2750.8,2763.8,2776.0,2749.0,-0.59,21.97,22.89,19.47,21.3,9608536454.34602,173768842770.6629,2018,10,15,0,False,6225663244.655308,2795.2196924929312,2861.24,2884.9519999999993,2855.9710000000005,21.31,2767.1,3.078392162591226,88.89752523715522
2018-10-16,2809.9,2767.1,2813.5,2766.9,2.15,20.28,20.56,17.55,17.62,8427156601.730461,174686941669.9355,2018,10,16,1,False,5977900199.039101,2798.155753994345,2856.435,2883.2160000000003,2856.472,21.3,2750.8,0.5283449464437595,-12.29510715007186
2018-10-17,2809.2,2811.7,2816.9,2781.8,-0.02,17.06,19.55,17.06,17.4,6544138736.452039,174434127287.1695,2018,10,17,2,False,5314026573.974589,2800.3646031954763,2851.1949999999997,2881.45,2856.722,17.62,2809.9,-0.1447242594948328,-22.344640716558615
2018-10-18,2768.8,2802.0,2806.0,2755.2,-1.44,18.02,21.57,17.51,20.06,6107131929.858688,173869694417.3257,2018,10,18,3,False,4335219198.208694,2794.0516825563814,2843.935,2878.5460000000003,2856.472,17.4,2809.2,-0.323579381295358,-6.677835299535195
2018-10-19,2767.8,2775.7,2797.8,2760.3,-0.04,19.24,21.08,18.39,19.89,5901657408.283254,172500144316.5762,2018,10,19,4,False,3399593667.0423627,2788.801346045105,2836.625,2875.88,2856.41,20.06,2768.8,-0.7876876446692771,-3.3645011101011035
2018-10-20,2767.8,2775.7,2797.8,2760.3,-0.04,19.24,21.08,18.39,19.89,5494412339.700578,172864718085.04468,2018,10,20,5,True,3158928762.270008,2784.6010768360843,2829.3149999999996,2873.2059999999997,2856.105,19.89,2767.8,0.2113469353390185,-6.900520318429337
2018-10-21,2767.8,2775.7,2797.8,2760.3,-0.04,19.24,21.08,18.39,19.89,5017317382.887056,173788530216.53955,2018,10,21,6,True,2583040301.7168794,2781.2408614688675,2821.475,2870.532,2855.77,19.89,2767.8,0.5344133503520254,-8.683275431772941
2018-10-22,2755.9,2773.9,2778.9,2749.2,-0.43,19.38,20.89,18.82,19.64,5327769355.701003,172777792064.27463,2018,10,22,0,False,1827692660.9810152,2776.172689175094,2813.1,2867.62,2855.316,19.89,2767.8,-0.5815908282356452,6.187608818067369
2018-10-23,2740.7,2721.0,2753.6,2691.4,-0.55,22.18,24.66,20.18,20.71,5765616915.392558,171714435518.47058,2018,10,23,1,False,971697856.3279719,2769.0781513400752,2803.8599999999997,2864.4040000000005,2854.71,19.64,2755.9,-0.6154474675822197,8.21821536292735
